"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","M3","TOT","IDX2015","M","2012-01",79.09692,
"AUS","M3","TOT","IDX2015","M","2012-02",79.58722,
"AUS","M3","TOT","IDX2015","M","2012-03",80.08031,
"AUS","M3","TOT","IDX2015","M","2012-04",80.49216,
"AUS","M3","TOT","IDX2015","M","2012-05",81.13935,
"AUS","M3","TOT","IDX2015","M","2012-06",81.8846,
"AUS","M3","TOT","IDX2015","M","2012-07",82.30485,
"AUS","M3","TOT","IDX2015","M","2012-08",82.79514,
"AUS","M3","TOT","IDX2015","M","2012-09",83.24901,
"AUS","M3","TOT","IDX2015","M","2012-10",83.60202,
"AUS","M3","TOT","IDX2015","M","2012-11",83.92702,
"AUS","M3","TOT","IDX2015","M","2012-12",84.28843,
"AUS","M3","TOT","IDX2015","M","2013-01",84.81795,
"AUS","M3","TOT","IDX2015","M","2013-02",85.19057,
"AUS","M3","TOT","IDX2015","M","2013-03",85.53798,
"AUS","M3","TOT","IDX2015","M","2013-04",86.2328,
"AUS","M3","TOT","IDX2015","M","2013-05",87.05649,
"AUS","M3","TOT","IDX2015","M","2013-06",87.47114,
"AUS","M3","TOT","IDX2015","M","2013-07",87.61122,
"AUS","M3","TOT","IDX2015","M","2013-08",87.77092,
"AUS","M3","TOT","IDX2015","M","2013-09",88.12112,
"AUS","M3","TOT","IDX2015","M","2013-10",88.76271,
"AUS","M3","TOT","IDX2015","M","2013-11",89.36787,
"AUS","M3","TOT","IDX2015","M","2013-12",90.03748,
"AUS","M3","TOT","IDX2015","M","2014-01",90.65945,
"AUS","M3","TOT","IDX2015","M","2014-02",91.16655,
"AUS","M3","TOT","IDX2015","M","2014-03",91.61201,
"AUS","M3","TOT","IDX2015","M","2014-04",92.06869,
"AUS","M3","TOT","IDX2015","M","2014-05",92.71587,
"AUS","M3","TOT","IDX2015","M","2014-06",93.29862,
"AUS","M3","TOT","IDX2015","M","2014-07",93.84215,
"AUS","M3","TOT","IDX2015","M","2014-08",94.53696,
"AUS","M3","TOT","IDX2015","M","2014-09",95.25139,
"AUS","M3","TOT","IDX2015","M","2014-10",95.77531,
"AUS","M3","TOT","IDX2015","M","2014-11",96.07789,
"AUS","M3","TOT","IDX2015","M","2014-12",96.6018,
"AUS","M3","TOT","IDX2015","M","2015-01",97.11731,
"AUS","M3","TOT","IDX2015","M","2015-02",97.81213,
"AUS","M3","TOT","IDX2015","M","2015-03",98.52375,
"AUS","M3","TOT","IDX2015","M","2015-04",98.88517,
"AUS","M3","TOT","IDX2015","M","2015-05",99.22417,
"AUS","M3","TOT","IDX2015","M","2015-06",99.56597,
"AUS","M3","TOT","IDX2015","M","2015-07",100.216,
"AUS","M3","TOT","IDX2015","M","2015-08",100.7231,
"AUS","M3","TOT","IDX2015","M","2015-09",101.1853,
"AUS","M3","TOT","IDX2015","M","2015-10",101.7233,
"AUS","M3","TOT","IDX2015","M","2015-11",102.2584,
"AUS","M3","TOT","IDX2015","M","2015-12",102.7655,
"AUS","M3","TOT","IDX2015","M","2016-01",103.1689,
"AUS","M3","TOT","IDX2015","M","2016-02",103.6284,
"AUS","M3","TOT","IDX2015","M","2016-03",104.0991,
"AUS","M3","TOT","IDX2015","M","2016-04",104.5978,
"AUS","M3","TOT","IDX2015","M","2016-05",104.9816,
"AUS","M3","TOT","IDX2015","M","2016-06",105.3346,
"AUS","M3","TOT","IDX2015","M","2016-07",106.0322,
"AUS","M3","TOT","IDX2015","M","2016-08",106.7719,
"AUS","M3","TOT","IDX2015","M","2016-09",107.1361,
"AUS","M3","TOT","IDX2015","M","2016-10",107.6292,
"AUS","M3","TOT","IDX2015","M","2016-11",108.4557,
"AUS","M3","TOT","IDX2015","M","2016-12",109.4615,
"AUS","M3","TOT","IDX2015","M","2017-01",110.344,
"AUS","M3","TOT","IDX2015","M","2017-02",110.966,
"AUS","M3","TOT","IDX2015","M","2017-03",111.3918,
"AUS","M3","TOT","IDX2015","M","2017-04",111.9774,
"AUS","M3","TOT","IDX2015","M","2017-05",112.6722,
"AUS","M3","TOT","IDX2015","M","2017-06",113.2998,
"AUS","M3","TOT","IDX2015","M","2017-07",113.7817,
"AUS","M3","TOT","IDX2015","M","2017-08",114.0506,
"AUS","M3","TOT","IDX2015","M","2017-09",114.4121,
"AUS","M3","TOT","IDX2015","M","2017-10",114.8575,
"AUS","M3","TOT","IDX2015","M","2017-11",115.2301,
"AUS","M3","TOT","IDX2015","M","2017-12",115.2554,
"AUS","M3","TOT","IDX2015","M","2018-01",115.3366,
"AUS","M3","TOT","IDX2015","M","2018-02",115.5495,
"AUS","M3","TOT","IDX2015","M","2018-03",115.5131,
"AUS","M3","TOT","IDX2015","M","2018-04",115.4207,
"AUS","M3","TOT","IDX2015","M","2018-05",115.5047,
"AUS","M3","TOT","IDX2015","M","2018-06",115.6476,
"AUS","M3","TOT","IDX2015","M","2018-07",115.8661,
"AUS","M3","TOT","IDX2015","M","2018-08",116.5301,
"AUS","M3","TOT","IDX2015","M","2018-09",117.0204,
"AUS","M3","TOT","IDX2015","M","2018-10",117.2418,
"AUS","M3","TOT","IDX2015","M","2018-11",117.4939,
"AUS","M3","TOT","IDX2015","M","2018-12",117.8245,
"AUS","M3","TOT","IDX2015","M","2019-01",118.3876,
"AUS","M3","TOT","IDX2015","M","2019-02",119.0208,
"AUS","M3","TOT","IDX2015","M","2019-03",119.8081,
"AUS","M3","TOT","IDX2015","M","2019-04",120.2451,
"AUS","M3","TOT","IDX2015","M","2019-05",120.2423,
"AUS","M3","TOT","IDX2015","M","2019-06",120.2031,
"AUS","M3","TOT","IDX2015","M","2019-07",119.5083,
"AUS","M3","TOT","IDX2015","M","2019-08",119.0292,
"AUS","M3","TOT","IDX2015","M","2019-09",119.4046,
"AUS","M3","TOT","IDX2015","M","2019-10",119.8893,
"AUS","M3","TOT","IDX2015","M","2019-11",120.4301,
"AUS","M3","TOT","IDX2015","M","2019-12",120.8307,
"AUS","M3","TOT","IDX2015","M","2020-01",121.2397,
"AUS","M3","TOT","IDX2015","M","2020-02",121.8085,
"AUS","M3","TOT","IDX2015","M","2020-03",123.8481,
"AUS","M3","TOT","IDX2015","M","2020-04",127.4174,
"AUS","M3","TOT","IDX2015","M","2020-05",129.4458,
"AUS","M3","TOT","IDX2015","M","2020-06",129.9838,
"AUS","M3","TOT","IDX2015","M","2020-07",131.0904,
"AUS","M3","TOT","IDX2015","M","2020-08",132.5809,
"AUS","M3","TOT","IDX2015","M","2020-09",133.7408,
"AUS","M3","TOT","IDX2015","M","2020-10",134.5029,
"AUS","M3","TOT","IDX2015","M","2020-11",135.2761,
"AUS","M3","TOT","IDX2015","M","2020-12",136.0046,
"AUS","M3","TOT","IDX2015","M","2021-01",136.663,
"AUS","M3","TOT","IDX2015","M","2021-02",137.3522,
"AUS","M3","TOT","IDX2015","M","2021-03",137.7836,
"AUS","M3","TOT","IDX2015","M","2021-04",138.117,
"AUS","M3","TOT","IDX2015","M","2021-05",138.4897,
"AUS","M3","TOT","IDX2015","M","2021-06",139.5179,
"AUS","M3","TOT","IDX2015","M","2021-07",141.2605,
"AUS","M3","TOT","IDX2015","M","2021-08",142.4428,
"AUS","M3","TOT","IDX2015","M","2021-09",143.8353,
"AUS","M3","TOT","IDX2015","M","2021-10",145.3174,
"AUS","M3","TOT","IDX2015","M","2021-11",146.2699,
"AUS","M3","TOT","IDX2015","M","2021-12",147.8837,
"AUS","M3","TOT","IDX2015","M","2022-01",148.9287,
"AUS","M3","TOT","IDX2015","M","2022-02",149.2033,
"AUS","M3","TOT","IDX2015","M","2022-03",150.0914,
"AUS","M3","TOT","IDX2015","M","2022-04",151.1448,
"AUS","M3","TOT","IDX2015","M","2022-05",152.2515,
"AUS","M3","TOT","IDX2015","M","2022-06",153.5543,
"AUS","M3","TOT","IDX2015","M","2022-07",154.6049,
"AUS","M3","TOT","IDX2015","M","2022-08",155.2241,
"AUS","M3","TOT","IDX2015","M","2022-09",155.4342,
"AUS","M3","TOT","IDX2015","M","2022-10",155.9469,
"AUS","M3","TOT","IDX2015","M","2022-11",156.9583,
"AUS","M3","TOT","IDX2015","M","2022-12",157.9473,
"AUS","M3","TOT","IDX2015","M","2023-01",159.0007,
"AUS","M3","TOT","IDX2015","M","2023-02",159.6591,
"AUS","M3","TOT","IDX2015","M","2023-03",160.2363,
"AUS","M3","TOT","IDX2015","M","2023-04",160.9563,
"CAN","M3","TOT","IDX2015","M","2012-01",78.76433,
"CAN","M3","TOT","IDX2015","M","2012-02",78.92345,
"CAN","M3","TOT","IDX2015","M","2012-03",79.48527,
"CAN","M3","TOT","IDX2015","M","2012-04",79.92705,
"CAN","M3","TOT","IDX2015","M","2012-05",80.36031,
"CAN","M3","TOT","IDX2015","M","2012-06",80.71246,
"CAN","M3","TOT","IDX2015","M","2012-07",81.13894,
"CAN","M3","TOT","IDX2015","M","2012-08",81.26053,
"CAN","M3","TOT","IDX2015","M","2012-09",81.27236,
"CAN","M3","TOT","IDX2015","M","2012-10",81.79619,
"CAN","M3","TOT","IDX2015","M","2012-11",82.05895,
"CAN","M3","TOT","IDX2015","M","2012-12",82.42165,
"CAN","M3","TOT","IDX2015","M","2013-01",82.79349,
"CAN","M3","TOT","IDX2015","M","2013-02",83.55201,
"CAN","M3","TOT","IDX2015","M","2013-03",83.89873,
"CAN","M3","TOT","IDX2015","M","2013-04",84.50842,
"CAN","M3","TOT","IDX2015","M","2013-05",85.05572,
"CAN","M3","TOT","IDX2015","M","2013-06",85.59164,
"CAN","M3","TOT","IDX2015","M","2013-07",85.54191,
"CAN","M3","TOT","IDX2015","M","2013-08",86.45112,
"CAN","M3","TOT","IDX2015","M","2013-09",87.22396,
"CAN","M3","TOT","IDX2015","M","2013-10",88.03165,
"CAN","M3","TOT","IDX2015","M","2013-11",89.04751,
"CAN","M3","TOT","IDX2015","M","2013-12",89.82376,
"CAN","M3","TOT","IDX2015","M","2014-01",91.0067,
"CAN","M3","TOT","IDX2015","M","2014-02",90.68712,
"CAN","M3","TOT","IDX2015","M","2014-03",91.13696,
"CAN","M3","TOT","IDX2015","M","2014-04",91.5864,
"CAN","M3","TOT","IDX2015","M","2014-05",91.94299,
"CAN","M3","TOT","IDX2015","M","2014-06",92.43746,
"CAN","M3","TOT","IDX2015","M","2014-07",93.1981,
"CAN","M3","TOT","IDX2015","M","2014-08",93.89552,
"CAN","M3","TOT","IDX2015","M","2014-09",94.61201,
"CAN","M3","TOT","IDX2015","M","2014-10",95.13512,
"CAN","M3","TOT","IDX2015","M","2014-11",95.43169,
"CAN","M3","TOT","IDX2015","M","2014-12",95.72888,
"CAN","M3","TOT","IDX2015","M","2015-01",96.45494,
"CAN","M3","TOT","IDX2015","M","2015-02",96.96832,
"CAN","M3","TOT","IDX2015","M","2015-03",97.59869,
"CAN","M3","TOT","IDX2015","M","2015-04",97.80878,
"CAN","M3","TOT","IDX2015","M","2015-05",98.12407,
"CAN","M3","TOT","IDX2015","M","2015-06",98.62913,
"CAN","M3","TOT","IDX2015","M","2015-07",100.6713,
"CAN","M3","TOT","IDX2015","M","2015-08",101.7996,
"CAN","M3","TOT","IDX2015","M","2015-09",102.5078,
"CAN","M3","TOT","IDX2015","M","2015-10",102.332,
"CAN","M3","TOT","IDX2015","M","2015-11",103.1068,
"CAN","M3","TOT","IDX2015","M","2015-12",103.9985,
"CAN","M3","TOT","IDX2015","M","2016-01",104.9908,
"CAN","M3","TOT","IDX2015","M","2016-02",105.579,
"CAN","M3","TOT","IDX2015","M","2016-03",105.0585,
"CAN","M3","TOT","IDX2015","M","2016-04",105.861,
"CAN","M3","TOT","IDX2015","M","2016-05",107.4119,
"CAN","M3","TOT","IDX2015","M","2016-06",108.2476,
"CAN","M3","TOT","IDX2015","M","2016-07",109.6005,
"CAN","M3","TOT","IDX2015","M","2016-08",110.0335,
"CAN","M3","TOT","IDX2015","M","2016-09",110.7548,
"CAN","M3","TOT","IDX2015","M","2016-10",111.5642,
"CAN","M3","TOT","IDX2015","M","2016-11",111.9082,
"CAN","M3","TOT","IDX2015","M","2016-12",112.5724,
"CAN","M3","TOT","IDX2015","M","2017-01",113.0862,
"CAN","M3","TOT","IDX2015","M","2017-02",112.9328,
"CAN","M3","TOT","IDX2015","M","2017-03",113.7093,
"CAN","M3","TOT","IDX2015","M","2017-04",114.8564,
"CAN","M3","TOT","IDX2015","M","2017-05",115.8048,
"CAN","M3","TOT","IDX2015","M","2017-06",115.4725,
"CAN","M3","TOT","IDX2015","M","2017-07",115.1887,
"CAN","M3","TOT","IDX2015","M","2017-08",115.4986,
"CAN","M3","TOT","IDX2015","M","2017-09",115.9213,
"CAN","M3","TOT","IDX2015","M","2017-10",116.7449,
"CAN","M3","TOT","IDX2015","M","2017-11",117.4249,
"CAN","M3","TOT","IDX2015","M","2017-12",118.1107,
"CAN","M3","TOT","IDX2015","M","2018-01",117.934,
"CAN","M3","TOT","IDX2015","M","2018-02",118.8463,
"CAN","M3","TOT","IDX2015","M","2018-03",119.2843,
"CAN","M3","TOT","IDX2015","M","2018-04",119.5432,
"CAN","M3","TOT","IDX2015","M","2018-05",119.8156,
"CAN","M3","TOT","IDX2015","M","2018-06",120.6214,
"CAN","M3","TOT","IDX2015","M","2018-07",120.8617,
"CAN","M3","TOT","IDX2015","M","2018-08",121.6337,
"CAN","M3","TOT","IDX2015","M","2018-09",122.254,
"CAN","M3","TOT","IDX2015","M","2018-10",123.0476,
"CAN","M3","TOT","IDX2015","M","2018-11",123.8826,
"CAN","M3","TOT","IDX2015","M","2018-12",125.5987,
"CAN","M3","TOT","IDX2015","M","2019-01",125.483,
"CAN","M3","TOT","IDX2015","M","2019-02",126.2336,
"CAN","M3","TOT","IDX2015","M","2019-03",128.1073,
"CAN","M3","TOT","IDX2015","M","2019-04",129.1842,
"CAN","M3","TOT","IDX2015","M","2019-05",129.183,
"CAN","M3","TOT","IDX2015","M","2019-06",129.677,
"CAN","M3","TOT","IDX2015","M","2019-07",130.3833,
"CAN","M3","TOT","IDX2015","M","2019-08",131.6434,
"CAN","M3","TOT","IDX2015","M","2019-09",132.3627,
"CAN","M3","TOT","IDX2015","M","2019-10",133.5649,
"CAN","M3","TOT","IDX2015","M","2019-11",134.2717,
"CAN","M3","TOT","IDX2015","M","2019-12",135.508,
"CAN","M3","TOT","IDX2015","M","2020-01",136.166,
"CAN","M3","TOT","IDX2015","M","2020-02",137.1114,
"CAN","M3","TOT","IDX2015","M","2020-03",141.2077,
"CAN","M3","TOT","IDX2015","M","2020-04",146.1079,
"CAN","M3","TOT","IDX2015","M","2020-05",148.3834,
"CAN","M3","TOT","IDX2015","M","2020-06",150.8164,
"CAN","M3","TOT","IDX2015","M","2020-07",151.147,
"CAN","M3","TOT","IDX2015","M","2020-08",151.8725,
"CAN","M3","TOT","IDX2015","M","2020-09",152.9202,
"CAN","M3","TOT","IDX2015","M","2020-10",149.9626,
"CAN","M3","TOT","IDX2015","M","2020-11",150.427,
"CAN","M3","TOT","IDX2015","M","2020-12",151.3105,
"CAN","M3","TOT","IDX2015","M","2021-01",152.4127,
"CAN","M3","TOT","IDX2015","M","2021-02",153.5154,
"CAN","M3","TOT","IDX2015","M","2021-03",154.0865,
"CAN","M3","TOT","IDX2015","M","2021-04",154.0481,
"CAN","M3","TOT","IDX2015","M","2021-05",155.6091,
"CAN","M3","TOT","IDX2015","M","2021-06",156.3948,
"CAN","M3","TOT","IDX2015","M","2021-07",158.3241,
"CAN","M3","TOT","IDX2015","M","2021-08",160.0039,
"CAN","M3","TOT","IDX2015","M","2021-09",160.3925,
"CAN","M3","TOT","IDX2015","M","2021-10",161.0582,
"CAN","M3","TOT","IDX2015","M","2021-11",162.6343,
"CAN","M3","TOT","IDX2015","M","2021-12",163.3924,
"CAN","M3","TOT","IDX2015","M","2022-01",165.0566,
"CAN","M3","TOT","IDX2015","M","2022-02",166.2217,
"CAN","M3","TOT","IDX2015","M","2022-03",167.2119,
"CAN","M3","TOT","IDX2015","M","2022-04",168.6065,
"CAN","M3","TOT","IDX2015","M","2022-05",169.7625,
"CAN","M3","TOT","IDX2015","M","2022-06",170.7542,
"CAN","M3","TOT","IDX2015","M","2022-07",171.4088,
"CAN","M3","TOT","IDX2015","M","2022-08",172.4906,
"CAN","M3","TOT","IDX2015","M","2022-09",173.7364,
"CAN","M3","TOT","IDX2015","M","2022-10",174.5981,
"CAN","M3","TOT","IDX2015","M","2022-11",175.9834,
"CAN","M3","TOT","IDX2015","M","2022-12",176.6618,
"CAN","M3","TOT","IDX2015","M","2023-01",178.5659,
"CAN","M3","TOT","IDX2015","M","2023-02",178.5128,
"CAN","M3","TOT","IDX2015","M","2023-03",178.483,
"CZE","M3","TOT","IDX2015","M","2012-01",82.56328,
"CZE","M3","TOT","IDX2015","M","2012-02",82.83096,
"CZE","M3","TOT","IDX2015","M","2012-03",83.13419,
"CZE","M3","TOT","IDX2015","M","2012-04",83.37272,
"CZE","M3","TOT","IDX2015","M","2012-05",84.00616,
"CZE","M3","TOT","IDX2015","M","2012-06",84.24619,
"CZE","M3","TOT","IDX2015","M","2012-07",84.402,
"CZE","M3","TOT","IDX2015","M","2012-08",84.52585,
"CZE","M3","TOT","IDX2015","M","2012-09",84.28344,
"CZE","M3","TOT","IDX2015","M","2012-10",84.62454,
"CZE","M3","TOT","IDX2015","M","2012-11",85.26009,
"CZE","M3","TOT","IDX2015","M","2012-12",85.96889,
"CZE","M3","TOT","IDX2015","M","2013-01",86.49627,
"CZE","M3","TOT","IDX2015","M","2013-02",86.72216,
"CZE","M3","TOT","IDX2015","M","2013-03",87.02673,
"CZE","M3","TOT","IDX2015","M","2013-04",87.29488,
"CZE","M3","TOT","IDX2015","M","2013-05",87.51375,
"CZE","M3","TOT","IDX2015","M","2013-06",87.48614,
"CZE","M3","TOT","IDX2015","M","2013-07",88.12766,
"CZE","M3","TOT","IDX2015","M","2013-08",88.57378,
"CZE","M3","TOT","IDX2015","M","2013-09",88.36441,
"CZE","M3","TOT","IDX2015","M","2013-10",88.59642,
"CZE","M3","TOT","IDX2015","M","2013-11",89.44503,
"CZE","M3","TOT","IDX2015","M","2013-12",90.47643,
"CZE","M3","TOT","IDX2015","M","2014-01",90.74261,
"CZE","M3","TOT","IDX2015","M","2014-02",91.01698,
"CZE","M3","TOT","IDX2015","M","2014-03",91.57401,
"CZE","M3","TOT","IDX2015","M","2014-04",92.03448,
"CZE","M3","TOT","IDX2015","M","2014-05",92.61409,
"CZE","M3","TOT","IDX2015","M","2014-06",92.52895,
"CZE","M3","TOT","IDX2015","M","2014-07",92.55727,
"CZE","M3","TOT","IDX2015","M","2014-08",92.95208,
"CZE","M3","TOT","IDX2015","M","2014-09",93.00534,
"CZE","M3","TOT","IDX2015","M","2014-10",93.48757,
"CZE","M3","TOT","IDX2015","M","2014-11",94.46511,
"CZE","M3","TOT","IDX2015","M","2014-12",95.91948,
"CZE","M3","TOT","IDX2015","M","2015-01",96.71068,
"CZE","M3","TOT","IDX2015","M","2015-02",97.1338,
"CZE","M3","TOT","IDX2015","M","2015-03",97.72352,
"CZE","M3","TOT","IDX2015","M","2015-04",98.28342,
"CZE","M3","TOT","IDX2015","M","2015-05",99.1304,
"CZE","M3","TOT","IDX2015","M","2015-06",99.26694,
"CZE","M3","TOT","IDX2015","M","2015-07",99.69419,
"CZE","M3","TOT","IDX2015","M","2015-08",100.4667,
"CZE","M3","TOT","IDX2015","M","2015-09",101.1667,
"CZE","M3","TOT","IDX2015","M","2015-10",102.2316,
"CZE","M3","TOT","IDX2015","M","2015-11",103.5442,
"CZE","M3","TOT","IDX2015","M","2015-12",104.6478,
"CZE","M3","TOT","IDX2015","M","2016-01",105.2835,
"CZE","M3","TOT","IDX2015","M","2016-02",105.9415,
"CZE","M3","TOT","IDX2015","M","2016-03",106.4184,
"CZE","M3","TOT","IDX2015","M","2016-04",106.9884,
"CZE","M3","TOT","IDX2015","M","2016-05",108.0234,
"CZE","M3","TOT","IDX2015","M","2016-06",108.4391,
"CZE","M3","TOT","IDX2015","M","2016-07",108.7743,
"CZE","M3","TOT","IDX2015","M","2016-08",109.5771,
"CZE","M3","TOT","IDX2015","M","2016-09",110.0626,
"CZE","M3","TOT","IDX2015","M","2016-10",110.6374,
"CZE","M3","TOT","IDX2015","M","2016-11",111.9626,
"CZE","M3","TOT","IDX2015","M","2016-12",112.3868,
"CZE","M3","TOT","IDX2015","M","2017-01",113.0028,
"CZE","M3","TOT","IDX2015","M","2017-02",114.9421,
"CZE","M3","TOT","IDX2015","M","2017-03",116.796,
"CZE","M3","TOT","IDX2015","M","2017-04",118.8035,
"CZE","M3","TOT","IDX2015","M","2017-05",119.9283,
"CZE","M3","TOT","IDX2015","M","2017-06",119.6068,
"CZE","M3","TOT","IDX2015","M","2017-07",119.6142,
"CZE","M3","TOT","IDX2015","M","2017-08",120.5217,
"CZE","M3","TOT","IDX2015","M","2017-09",121.0099,
"CZE","M3","TOT","IDX2015","M","2017-10",120.8254,
"CZE","M3","TOT","IDX2015","M","2017-11",121.0119,
"CZE","M3","TOT","IDX2015","M","2017-12",121.4602,
"CZE","M3","TOT","IDX2015","M","2018-01",121.7839,
"CZE","M3","TOT","IDX2015","M","2018-02",122.7301,
"CZE","M3","TOT","IDX2015","M","2018-03",123.4866,
"CZE","M3","TOT","IDX2015","M","2018-04",124.028,
"CZE","M3","TOT","IDX2015","M","2018-05",125.2589,
"CZE","M3","TOT","IDX2015","M","2018-06",125.7526,
"CZE","M3","TOT","IDX2015","M","2018-07",125.615,
"CZE","M3","TOT","IDX2015","M","2018-08",126.2549,
"CZE","M3","TOT","IDX2015","M","2018-09",126.3901,
"CZE","M3","TOT","IDX2015","M","2018-10",126.6618,
"CZE","M3","TOT","IDX2015","M","2018-11",128.11,
"CZE","M3","TOT","IDX2015","M","2018-12",128.645,
"CZE","M3","TOT","IDX2015","M","2019-01",128.8671,
"CZE","M3","TOT","IDX2015","M","2019-02",130.1007,
"CZE","M3","TOT","IDX2015","M","2019-03",130.869,
"CZE","M3","TOT","IDX2015","M","2019-04",131.6797,
"CZE","M3","TOT","IDX2015","M","2019-05",133.3386,
"CZE","M3","TOT","IDX2015","M","2019-06",134.1232,
"CZE","M3","TOT","IDX2015","M","2019-07",134.3413,
"CZE","M3","TOT","IDX2015","M","2019-08",135.4179,
"CZE","M3","TOT","IDX2015","M","2019-09",136.1377,
"CZE","M3","TOT","IDX2015","M","2019-10",136.7444,
"CZE","M3","TOT","IDX2015","M","2019-11",137.9789,
"CZE","M3","TOT","IDX2015","M","2019-12",137.9657,
"CZE","M3","TOT","IDX2015","M","2020-01",138.4588,
"CZE","M3","TOT","IDX2015","M","2020-02",140.3484,
"CZE","M3","TOT","IDX2015","M","2020-03",142.8917,
"CZE","M3","TOT","IDX2015","M","2020-04",145.0838,
"CZE","M3","TOT","IDX2015","M","2020-05",146.1422,
"CZE","M3","TOT","IDX2015","M","2020-06",147.0545,
"CZE","M3","TOT","IDX2015","M","2020-07",147.8548,
"CZE","M3","TOT","IDX2015","M","2020-08",148.9332,
"CZE","M3","TOT","IDX2015","M","2020-09",150.6759,
"CZE","M3","TOT","IDX2015","M","2020-10",152.4343,
"CZE","M3","TOT","IDX2015","M","2020-11",153.2781,
"CZE","M3","TOT","IDX2015","M","2020-12",152.7728,
"CZE","M3","TOT","IDX2015","M","2021-01",153.5782,
"CZE","M3","TOT","IDX2015","M","2021-02",156.6682,
"CZE","M3","TOT","IDX2015","M","2021-03",158.9986,
"CZE","M3","TOT","IDX2015","M","2021-04",160.1879,
"CZE","M3","TOT","IDX2015","M","2021-05",161.0406,
"CZE","M3","TOT","IDX2015","M","2021-06",161.9499,
"CZE","M3","TOT","IDX2015","M","2021-07",162.7865,
"CZE","M3","TOT","IDX2015","M","2021-08",163.5496,
"CZE","M3","TOT","IDX2015","M","2021-09",164.182,
"CZE","M3","TOT","IDX2015","M","2021-10",164.6461,
"CZE","M3","TOT","IDX2015","M","2021-11",165.2357,
"CZE","M3","TOT","IDX2015","M","2021-12",164.1339,
"CZE","M3","TOT","IDX2015","M","2022-01",163.8779,
"CZE","M3","TOT","IDX2015","M","2022-02",166.2576,
"CZE","M3","TOT","IDX2015","M","2022-03",167.8531,
"CZE","M3","TOT","IDX2015","M","2022-04",168.4131,
"CZE","M3","TOT","IDX2015","M","2022-05",169.6828,
"CZE","M3","TOT","IDX2015","M","2022-06",170.5555,
"CZE","M3","TOT","IDX2015","M","2022-07",170.6628,
"CZE","M3","TOT","IDX2015","M","2022-08",171.4475,
"CZE","M3","TOT","IDX2015","M","2022-09",172.2449,
"CZE","M3","TOT","IDX2015","M","2022-10",173.1326,
"CZE","M3","TOT","IDX2015","M","2022-11",173.9072,
"CZE","M3","TOT","IDX2015","M","2022-12",172.4574,
"CZE","M3","TOT","IDX2015","M","2023-01",172.6137,
"CZE","M3","TOT","IDX2015","M","2023-02",175.9579,
"CZE","M3","TOT","IDX2015","M","2023-03",177.8158,
"CZE","M3","TOT","IDX2015","M","2023-04",179.2257,
"DNK","M3","TOT","IDX2015","M","2012-01",94.44415,
"DNK","M3","TOT","IDX2015","M","2012-02",95.6823,
"DNK","M3","TOT","IDX2015","M","2012-03",97.285,
"DNK","M3","TOT","IDX2015","M","2012-04",99.99518,
"DNK","M3","TOT","IDX2015","M","2012-05",100.9546,
"DNK","M3","TOT","IDX2015","M","2012-06",99.9768,
"DNK","M3","TOT","IDX2015","M","2012-07",98.69245,
"DNK","M3","TOT","IDX2015","M","2012-08",98.95164,
"DNK","M3","TOT","IDX2015","M","2012-09",100.4224,
"DNK","M3","TOT","IDX2015","M","2012-10",98.93589,
"DNK","M3","TOT","IDX2015","M","2012-11",96.32156,
"DNK","M3","TOT","IDX2015","M","2012-12",95.94016,
"DNK","M3","TOT","IDX2015","M","2013-01",90.97148,
"DNK","M3","TOT","IDX2015","M","2013-02",85.42294,
"DNK","M3","TOT","IDX2015","M","2013-03",84.79913,
"DNK","M3","TOT","IDX2015","M","2013-04",83.41129,
"DNK","M3","TOT","IDX2015","M","2013-05",82.25024,
"DNK","M3","TOT","IDX2015","M","2013-06",82.35329,
"DNK","M3","TOT","IDX2015","M","2013-07",81.79429,
"DNK","M3","TOT","IDX2015","M","2013-08",80.39455,
"DNK","M3","TOT","IDX2015","M","2013-09",81.16129,
"DNK","M3","TOT","IDX2015","M","2013-10",82.59807,
"DNK","M3","TOT","IDX2015","M","2013-11",82.59158,
"DNK","M3","TOT","IDX2015","M","2013-12",82.65706,
"DNK","M3","TOT","IDX2015","M","2014-01",81.28873,
"DNK","M3","TOT","IDX2015","M","2014-02",80.71889,
"DNK","M3","TOT","IDX2015","M","2014-03",81.36911,
"DNK","M3","TOT","IDX2015","M","2014-04",81.71879,
"DNK","M3","TOT","IDX2015","M","2014-05",82.45906,
"DNK","M3","TOT","IDX2015","M","2014-06",83.02521,
"DNK","M3","TOT","IDX2015","M","2014-07",83.90462,
"DNK","M3","TOT","IDX2015","M","2014-08",85.68726,
"DNK","M3","TOT","IDX2015","M","2014-09",87.39391,
"DNK","M3","TOT","IDX2015","M","2014-10",89.22128,
"DNK","M3","TOT","IDX2015","M","2014-11",91.31644,
"DNK","M3","TOT","IDX2015","M","2014-12",92.51806,
"DNK","M3","TOT","IDX2015","M","2015-01",94.68442,
"DNK","M3","TOT","IDX2015","M","2015-02",97.184,
"DNK","M3","TOT","IDX2015","M","2015-03",96.83761,
"DNK","M3","TOT","IDX2015","M","2015-04",97.60646,
"DNK","M3","TOT","IDX2015","M","2015-05",99.97147,
"DNK","M3","TOT","IDX2015","M","2015-06",100.1371,
"DNK","M3","TOT","IDX2015","M","2015-07",101.2812,
